148.12,"Property 12Description: Rental Property (Moore, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$2,501 - $5,000"
148.13,"Property 13Description: Rental Property (Wanette, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,",None (or less than $201)
148.14,"Property 14Description: Rental Property (Mcloud, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,",None (or less than $201)
148.15,"Property 15Description: Rental Property (Byars, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,",None (or less than $201)
148.16,"Property 16Description: Rental Property (Oklahoma City, OK)",Real EstateResidential,Self,"$50,001 - $100,000","Rent/Royalties,",None (or less than $201)
149,Oklahoma Transn Auth OK F/K/ARate/Coupon: 5.0%  Matures: 01/01/2025,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","None,",None (or less than $201)
150,First Trust Cap Strength Oppty 32 SA RE,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","Dividends,",None (or less than $201)
151,First Trust TGT Divid Dbl Play 2Q24 MO RE,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","Dividends,","$201 - $1,000"
152,SPMD - SPDR Portfolio S&P 400 Mid Cap ETF,Mutual FundsMutual Fund,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
153,SPSM - SPDR Portfolio S&P 600 Small Cap ETF,Mutual FundsMutual Fund,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
154,First Trust Cap Strength Oppty 32 SA RE,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Dividends,",None (or less than $201)
155,First Trust TGT Divid Dbl Play 2Q24 MO RE,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Dividends,","$201 - $1,000"
156,First Trust S&P Div Arst TGT 25 1Q24 MO RE,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Dividends,","$201 - $1,000"
157,"TC4 Operating LLCCompany: TC4 Operating LLC (Pryor, OK) Description: Investment Property",Business EntityLimited Liability Company (LLC),Spouse,,,
157.1,"Oklahoma Investment PropertyDescription: Rental Real Estate (Pryor, OK)",Real EstateResidential,Spouse,"$50,001 - $100,000","None,",None (or less than $201)
158,PDBC - Invesco Optimum Yield Diversified Commodity Strate,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","Dividends,","$15,001 - $50,000"
159,JPMorgan Liquid Assets MoneyMkt Premier CL,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","Dividends,","$5,001 - $15,000"
160,JPMorgan 100% US Treas Secs Mmkt Premier CL,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","Dividends,","$2,501 - $5,000"
161,First Trust S&P Div Arst TGT 25 3Q24,Mutual FundsMutual Fund,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
162,First Trust Cap Strength Oppty 34 SA FE RE,Mutual FundsMutual Fund,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
163,"LPL Financial(San Diego, CA)Type: Brokerage Sweep Account,",Bank Deposit,Joint,"$1,001 - $15,000","Interest,","$1,001 - $2,500"
164,Broken Arrow OK GO UnltdRate/Coupon: 4.0%  Matures: 09/01/35,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
165,Canadian Cnty OK Edu Facs RevRate/Coupon: 5.0%  Matures: 09/01/29,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
166,Canadian Cnty OK Educatnl Facs RevRate/Coupon: 5.0%  Matures: 09/01/2027,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
167,Grady Cnty OK Eductnl Facs RevRate/Coupon: 5.0%  Matures: 09/01/31,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
168,McClain Cnty OK Econ Dev Auth RevRate/Coupon: 4.0%  Matures: 09/01/33,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
169,Oklahoma Cnty OK Fin Auth Rev Rate/Coupon: 5.0%  Matures: 10/01/24,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
170,Oklahoma St Capitol Impt Auth RevRate/Coupon: 5.0%  Matures: 07/01/2025,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
171,Oklahoma St Univ Agric & Mech RevRate/Coupon: 5.0%  Matures: 09/01/32,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
172,Tulsa County OK ISD GO UnltdRate/Coupon: 4.5%  Matures: 03/01/26,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
173,Vanguard Treasury Money Market Fund Investor Shares,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$15,001 - $50,000"
174,PH - Parker-Hannifin Corporation Common Stock,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
175,Northern Ill MUN PWR AGYRate/Coupon: 5.0%  Matures: 12/01/25,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$1,001 - $2,500"
176,Kentucky St PPTY & BLDGS Commn Revs BDS ProjRate/Coupon: 5.0%  Matures: 11/01/27,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$1,001 - $2,500"
177,Fort Smith Ark Wtr & Swr Rev Ref Constr BDSRate/Coupon: 5.0%  Matures: 10/01/32,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$1,001 - $2,500"
178,Salem N H GO BDSRate/Coupon: 4.0%  Matures: 10/01/36,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,",None (or less than $201)
179,Northwestern MutualProvider: Northwestern Mutual,Life InsuranceWhole,Joint,"$1,000,001 - $5,000,000","Dividends,","$100,001 - $1,000,000"
180,"TJX - TJX Companies, Inc. (The) Common Stock",Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,",None (or less than $201)
181,"IQV - IQVIA Holdings, Inc. Common Stock",Corporate SecuritiesStock,Joint,"$15,001 - $50,000","None,",None (or less than $201)
182,CFSSX - Column Small Cap Select Fund,Corporate SecuritiesStock,Joint,"$100,001 - $250,000","None,",None (or less than $201)
183,"Allotment Services LLCCompany: Allotment Services LLC (Westville, OK) Description: Investment Property",Business EntityLimited Liability Company (LLC),Self,,,
183.1,"Oklahoma Investment PropertyDescription: Apres Spectrum LLC (Geismar, LA)",Real EstateResidential,Self,"$500,001 - $1,000,000","None,",None (or less than $201)
